node_id	cluster_id	degree
10559	bucket_0	20
10560	bucket_11	1
10561	bucket_0	27
10562	bucket_0	24
10563	bucket_0	24
10564	bucket_0	22
10565	bucket_0	23
10566	bucket_11	1
10567	bucket_17	17
10568	bucket_1	18
10569	bucket_5	11
10570	bucket_14	15
10571	bucket_1	18
10572	bucket_4	1
10573	bucket_5	2
10574	bucket_14	26
10575	bucket_5	2
10576	bucket_4	1
10577	bucket_5	8
10578	bucket_5	5
10579	bucket_11	5
10580	bucket_5	7
10581	bucket_1	21
10582	bucket_0	19
10583	bucket_0	31
10584	bucket_0	29
10585	bucket_11	2
10586	bucket_5	2
10587	bucket_0	24
10588	bucket_0	20
10589	bucket_0	22
10590	bucket_0	24
10591	bucket_0	21
10592	bucket_0	18
10593	bucket_8	14
10594	bucket_10	30
10595	bucket_0	15
10596	bucket_0	15
10597	bucket_7	22
10598	bucket_10	120
10599	bucket_7	99
10600	bucket_7	73
10601	bucket_9	62
10602	bucket_10	25
10603	bucket_0	23
10604	bucket_7	51
10605	bucket_3	68
10606	bucket_1	47
10607	bucket_0	47
10608	bucket_0	84
10609	bucket_0	85
10610	bucket_0	162
10611	bucket_9	56
10612	bucket_10	47
10613	bucket_0	54
10614	bucket_0	25
10615	bucket_7	91
10616	bucket_1	57
10617	bucket_0	47
10618	bucket_1	42
10619	bucket_0	44
10620	bucket_7	56
10621	bucket_3	39
10622	bucket_7	36
10623	bucket_7	21
10624	bucket_7	74
10625	bucket_1	39
10626	bucket_1	40
10627	bucket_9	23
10628	bucket_0	25
10629	bucket_0	29
10630	bucket_7	26
10631	bucket_7	25
10632	bucket_0	26
10633	bucket_1	107
10634	bucket_0	64
10635	bucket_0	28
10636	bucket_1	17
10637	bucket_0	32
10638	bucket_0	128
10639	bucket_0	43
10640	bucket_7	47
10641	bucket_0	59
10642	bucket_7	25
10643	bucket_1	26
10644	bucket_0	35
10645	bucket_0	107
10646	bucket_1	72
10647	bucket_0	23
10648	bucket_0	18
10649	bucket_0	60
10650	bucket_4	12
10651	bucket_1	55
10652	bucket_0	52
10653	bucket_1	31
10654	bucket_11	11
10655	bucket_14	32
10656	bucket_1	59
10657	bucket_5	21
10658	bucket_1	53
10659	bucket_0	19
10660	bucket_10	32
10661	bucket_1	26
10662	bucket_3	50
10663	bucket_2	49
10664	bucket_10	62
10665	bucket_7	30
10666	bucket_0	22
10667	bucket_3	58
10668	bucket_10	26
10669	bucket_1	27
10670	bucket_0	48
10671	bucket_2	34
10672	bucket_0	29
10673	bucket_0	27
10674	bucket_0	39
10675	bucket_1	26
10676	bucket_2	33
10677	bucket_0	20
10678	bucket_5	11
10679	bucket_7	30
10680	bucket_0	32
10681	bucket_0	29
10682	bucket_0	39
10683	bucket_0	41
10684	bucket_0	40
10685	bucket_10	28
10686	bucket_7	19
10687	bucket_1	45
10688	bucket_0	22
10689	bucket_0	37
10690	bucket_0	29
10691	bucket_0	36
10692	bucket_0	38
10693	bucket_0	20
10694	bucket_9	20
10695	bucket_0	50
10696	bucket_0	88
10697	bucket_1	48
10698	bucket_3	34
10699	bucket_0	21
10700	bucket_0	61
10701	bucket_5	537
10702	bucket_4	13
10703	bucket_0	25
10704	bucket_19	30
10705	bucket_5	22
10706	bucket_0	23
10707	bucket_1	13
10708	bucket_1	42
10709	bucket_8	26
10710	bucket_7	26
10711	bucket_7	33
10712	bucket_4	6
10713	bucket_7	55
10714	bucket_8	24
10715	bucket_0	22
10716	bucket_5	11
10717	bucket_0	20
10718	bucket_4	12
10719	bucket_0	33
10720	bucket_11	6
10721	bucket_5	10
10722	bucket_0	53
10723	bucket_7	22
10724	bucket_0	25
10725	bucket_0	37
10726	bucket_1	16
10727	bucket_0	21
10728	bucket_11	3
10729	bucket_0	16
10730	bucket_0	48
10731	bucket_0	41
10732	bucket_0	28
10733	bucket_7	37
10734	bucket_12	21
10735	bucket_12	18
10736	bucket_1	36
10737	bucket_0	28
10738	bucket_9	22
10739	bucket_7	34
10740	bucket_0	35
10741	bucket_14	25
10742	bucket_19	22
10743	bucket_6	22
10744	bucket_0	38
10745	bucket_0	16
10746	bucket_0	13
10747	bucket_0	33
10748	bucket_5	14
10749	bucket_7	14
10750	bucket_0	27
10751	bucket_11	6
10752	bucket_0	27
10753	bucket_0	18
10754	bucket_0	40
10755	bucket_0	72
10756	bucket_5	33
10757	bucket_3	27
10758	bucket_0	23
10759	bucket_1	36
10760	bucket_5	9
10761	bucket_3	26
10762	bucket_4	2
10763	bucket_4	0
10764	bucket_0	28
10765	bucket_1	23
10766	bucket_12	16
10767	bucket_0	25
10768	bucket_7	31
10769	bucket_7	25
10770	bucket_0	40
10771	bucket_0	23
10772	bucket_11	2
10773	bucket_5	1
10774	bucket_0	23
10775	bucket_0	34
10776	bucket_19	16
10777	bucket_0	24
10778	bucket_19	21
10779	bucket_11	2
10780	bucket_0	17
10781	bucket_0	26
10782	bucket_9	21
10783	bucket_0	21
10784	bucket_0	7
10785	bucket_6	29
10786	bucket_0	24
10787	bucket_0	22
10788	bucket_7	25
10789	bucket_0	15
10790	bucket_10	26
10791	bucket_3	28
10792	bucket_7	25
10793	bucket_0	3
10794	bucket_5	4
10795	bucket_0	25
10796	bucket_7	24
10797	bucket_1	28
10798	bucket_1	30
10799	bucket_0	36
10800	bucket_0	15
10801	bucket_0	34
10802	bucket_0	33
10803	bucket_0	22
10804	bucket_1	21
10805	bucket_0	13
10806	bucket_1	19
10807	bucket_2	32
10808	bucket_0	26
10809	bucket_0	19
10810	bucket_0	32
10811	bucket_0	11
10812	bucket_0	20
10813	bucket_0	29
10814	bucket_5	7
10815	bucket_1	39
10816	bucket_0	21
10817	bucket_1	29
10818	bucket_11	2
10819	bucket_4	12
10820	bucket_0	42
10821	bucket_7	32
10822	bucket_0	26
10823	bucket_0	23
10824	bucket_7	35
10825	bucket_7	20
10826	bucket_5	9
10827	bucket_12	22
10828	bucket_0	40
10829	bucket_22	33
10830	bucket_1	40
10831	bucket_7	24
10832	bucket_3	17
10833	bucket_1	33
10834	bucket_7	35
10835	bucket_0	21
10836	bucket_19	23
10837	bucket_4	14
10838	bucket_7	22
10839	bucket_1	27
10840	bucket_1	28
10841	bucket_7	29
10842	bucket_0	23
10843	bucket_0	27
10844	bucket_12	18
10845	bucket_0	20
10846	bucket_7	34
10847	bucket_3	24
10848	bucket_7	27
10849	bucket_0	26
10850	bucket_11	10
10851	bucket_7	24
10852	bucket_1	26
10853	bucket_0	19
10854	bucket_0	27
10855	bucket_11	5
10856	bucket_1	19
10857	bucket_5	3
10858	bucket_0	25
10859	bucket_7	27
10860	bucket_0	27
10861	bucket_1	31
10862	bucket_1	25
10863	bucket_7	18
10864	bucket_9	32
10865	bucket_6	21
10866	bucket_1	26
10867	bucket_4	5
10868	bucket_0	36
10869	bucket_0	38
10870	bucket_5	299
10871	bucket_5	3
10872	bucket_0	23
10873	bucket_0	25
10874	bucket_5	2
10875	bucket_0	24
10876	bucket_11	5
10877	bucket_0	22
10878	bucket_10	36
10879	bucket_10	44
10880	bucket_5	2
10881	bucket_0	28
10882	bucket_0	15
10883	bucket_19	11
10884	bucket_7	32
10885	bucket_0	20
10886	bucket_13	32
10887	bucket_1	25
10888	bucket_0	57
10889	bucket_11	1
10890	bucket_0	36
10891	bucket_0	22
10892	bucket_14	16
10893	bucket_0	13
10894	bucket_7	28
10895	bucket_0	23
10896	bucket_0	14
10897	bucket_0	20
10898	bucket_0	20
10899	bucket_0	17
10900	bucket_2	17
10901	bucket_3	19
10902	bucket_1	22
10903	bucket_12	21
10904	bucket_1	26
10905	bucket_4	7
10906	bucket_0	22
10907	bucket_0	21
10908	bucket_0	21
10909	bucket_13	19
10910	bucket_10	27
10911	bucket_11	5
10912	bucket_3	30
10913	bucket_0	28
10914	bucket_7	22
10915	bucket_13	17
10916	bucket_1	33
10917	bucket_7	15
10918	bucket_5	10
10919	bucket_0	21
10920	bucket_0	22
10921	bucket_1	35
10922	bucket_0	25
10923	bucket_5	49
10924	bucket_0	29
10925	bucket_0	16
10926	bucket_7	14
10927	bucket_7	15
10928	bucket_7	29
10929	bucket_1	27
10930	bucket_0	14
10931	bucket_5	9
10932	bucket_0	29
10933	bucket_0	31
10934	bucket_0	28
10935	bucket_11	5
10936	bucket_0	32
10937	bucket_3	23
10938	bucket_2	29
10939	bucket_0	26
10940	bucket_5	3
10941	bucket_14	32
10942	bucket_0	17
10943	bucket_12	18
10944	bucket_0	30
10945	bucket_0	20
10946	bucket_0	21
10947	bucket_2	20
10948	bucket_5	35
10949	bucket_0	29
10950	bucket_0	24
10951	bucket_0	28
10952	bucket_7	28
10953	bucket_1	26
10954	bucket_7	31
10955	bucket_4	4
10956	bucket_4	3
10957	bucket_0	34
10958	bucket_8	30
10959	bucket_4	8
10960	bucket_0	28
10961	bucket_0	27
10962	bucket_0	22
10963	bucket_1	33
10964	bucket_1	32
10965	bucket_2	34
10966	bucket_0	23
10967	bucket_11	2
10968	bucket_2	20
10969	bucket_1	20
10970	bucket_0	16
10971	bucket_0	25
10972	bucket_10	26
10973	bucket_0	28
10974	bucket_11	2
10975	bucket_0	20
10976	bucket_0	13
10977	bucket_2	19
10978	bucket_1	27
10979	bucket_3	33
10980	bucket_0	25
10981	bucket_0	25
10982	bucket_11	3
10983	bucket_12	19
10984	bucket_0	22
10985	bucket_3	20
10986	bucket_0	19
10987	bucket_19	17
10988	bucket_7	25
10989	bucket_2	25
10990	bucket_0	27
10991	bucket_19	26
10992	bucket_12	21
10993	bucket_0	18
10994	bucket_7	20
10995	bucket_1	20
10996	bucket_0	34
10997	bucket_5	4
10998	bucket_1	18
10999	bucket_11	0
11000	bucket_6	17
11001	bucket_7	27
11002	bucket_0	27
11003	bucket_0	26
11004	bucket_0	28
11005	bucket_1	32
11006	bucket_0	25
11007	bucket_0	26
11008	bucket_0	21
11009	bucket_0	22
11010	bucket_0	14
11011	bucket_19	17
11012	bucket_5	8
11013	bucket_1	12
11014	bucket_0	19
11015	bucket_0	37
11016	bucket_1	22
11017	bucket_0	15
11018	bucket_11	1
11019	bucket_0	31
11020	bucket_12	23
11021	bucket_0	25
11022	bucket_7	20
11023	bucket_0	31
11024	bucket_0	23
11025	bucket_0	28
11026	bucket_0	22
11027	bucket_0	17
11028	bucket_7	34
11029	bucket_0	30
11030	bucket_11	3
11031	bucket_10	32
11032	bucket_4	9
11033	bucket_13	17
11034	bucket_7	23
11035	bucket_7	16
11036	bucket_0	21
11037	bucket_0	22
11038	bucket_11	2
11039	bucket_3	27
11040	bucket_0	29
11041	bucket_4	12
11042	bucket_1	25
11043	bucket_8	26
11044	bucket_3	25
11045	bucket_0	30
11046	bucket_0	19
11047	bucket_0	25
11048	bucket_5	0
11049	bucket_3	22
11050	bucket_9	26
11051	bucket_7	13
11052	bucket_0	25
11053	bucket_5	26
11054	bucket_7	27
11055	bucket_4	0
11056	bucket_0	17
11057	bucket_0	17
11058	bucket_10	17
11059	bucket_5	1
11060	bucket_0	21
11061	bucket_7	14
11062	bucket_0	20
11063	bucket_0	17
11064	bucket_0	23
11065	bucket_0	26
11066	bucket_0	23
11067	bucket_0	22
11068	bucket_7	20
11069	bucket_0	31
11070	bucket_1	25
11071	bucket_0	20
11072	bucket_5	2
11073	bucket_0	18
11074	bucket_0	29
11075	bucket_0	16
11076	bucket_11	1
11077	bucket_11	4
11078	bucket_0	18
11079	bucket_0	22
11080	bucket_19	20
11081	bucket_1	26
11082	bucket_0	19
11083	bucket_0	17
11084	bucket_5	55
11085	bucket_0	20
11086	bucket_0	27
11087	bucket_8	28
11088	bucket_0	16
11089	bucket_0	16
11090	bucket_7	24
11091	bucket_0	24
11092	bucket_6	33
11093	bucket_10	27
11094	bucket_4	1
11095	bucket_7	29
11096	bucket_9	26
11097	bucket_5	4
11098	bucket_0	13
11099	bucket_0	24
11100	bucket_0	24
11101	bucket_0	22
11102	bucket_5	1
11103	bucket_0	23
11104	bucket_0	25
11105	bucket_7	19
11106	bucket_0	12
11107	bucket_0	27
11108	bucket_0	32
11109	bucket_0	25
11110	bucket_0	17
11111	bucket_5	0
11112	bucket_1	24
11113	bucket_0	22
11114	bucket_0	25
11115	bucket_14	20
11116	bucket_0	20
11117	bucket_0	39
11118	bucket_0	19
11119	bucket_11	1
11120	bucket_1	23
11121	bucket_4	8
11122	bucket_4	8
11123	bucket_0	30
11124	bucket_0	27
11125	bucket_0	18
11126	bucket_11	3
11127	bucket_2	28
11128	bucket_5	4
11129	bucket_0	15
11130	bucket_1	23
11131	bucket_19	17
11132	bucket_3	31
11133	bucket_0	22
11134	bucket_0	18
11135	bucket_0	23
11136	bucket_0	19
11137	bucket_7	25
11138	bucket_5	1
11139	bucket_5	2
11140	bucket_7	19
11141	bucket_0	19
11142	bucket_1	15
11143	bucket_5	4
11144	bucket_9	23
11145	bucket_0	12
11146	bucket_5	3
11147	bucket_0	27
11148	bucket_1	15
11149	bucket_7	26
11150	bucket_7	21
11151	bucket_1	19
11152	bucket_11	1
11153	bucket_19	18
11154	bucket_14	17
11155	bucket_0	23
11156	bucket_5	2
11157	bucket_1	18
11158	bucket_1	23
11159	bucket_0	22
11160	bucket_0	23
11161	bucket_7	31
11162	bucket_4	8
11163	bucket_0	19
11164	bucket_11	3
11165	bucket_2	21
11166	bucket_0	14
11167	bucket_0	23
11168	bucket_5	4
11169	bucket_12	12
11170	bucket_7	25
11171	bucket_2	19
11172	bucket_0	19
11173	bucket_0	15
11174	bucket_0	16
11175	bucket_5	1
11176	bucket_4	2
11177	bucket_0	25
11178	bucket_0	23
11179	bucket_0	20
11180	bucket_0	29
11181	bucket_5	3
11182	bucket_10	21
11183	bucket_4	3
11184	bucket_1	19
11185	bucket_0	22
11186	bucket_0	26
11187	bucket_0	15
11188	bucket_0	15
11189	bucket_11	2
11190	bucket_0	32
11191	bucket_3	26
11192	bucket_0	34
11193	bucket_9	24
11194	bucket_5	3
11195	bucket_7	14
11196	bucket_0	26
11197	bucket_1	28
11198	bucket_5	2
11199	bucket_0	24
11200	bucket_0	16
11201	bucket_11	2
11202	bucket_0	14
11203	bucket_0	25
11204	bucket_9	20
11205	bucket_1	28
11206	bucket_0	31
11207	bucket_10	33
11208	bucket_0	50
11209	bucket_0	14
11210	bucket_5	6
11211	bucket_7	16
11212	bucket_0	19
11213	bucket_1	20
11214	bucket_0	25
11215	bucket_0	25
11216	bucket_0	34
11217	bucket_0	19
11218	bucket_0	20
11219	bucket_4	9
11220	bucket_0	17
11221	bucket_9	19
11222	bucket_4	0
11223	bucket_0	24
11224	bucket_2	19
11225	bucket_11	1
11226	bucket_0	19
11227	bucket_0	19
11228	bucket_0	26
11229	bucket_0	24
11230	bucket_7	30
11231	bucket_0	22
11232	bucket_1	14
11233	bucket_0	22
11234	bucket_0	18
11235	bucket_4	8
11236	bucket_12	18
11237	bucket_0	38
11238	bucket_8	27
11239	bucket_0	18
11240	bucket_5	3
11241	bucket_0	23
11242	bucket_1	18
11243	bucket_0	19
11244	bucket_0	21
11245	bucket_0	26
11246	bucket_0	26
11247	bucket_0	22
11248	bucket_0	21
11249	bucket_0	21
11250	bucket_5	3
11251	bucket_7	22
11252	bucket_1	24
11253	bucket_0	27
11254	bucket_0	18
11255	bucket_0	19
11256	bucket_1	21
11257	bucket_9	20
11258	bucket_3	26
11259	bucket_0	21
11260	bucket_0	23
11261	bucket_0	20
11262	bucket_0	21
11263	bucket_3	21
11264	bucket_7	19
11265	bucket_5	6
11266	bucket_1	21
11267	bucket_19	32
11268	bucket_0	22
11269	bucket_4	8
11270	bucket_0	19
11271	bucket_7	12
11272	bucket_0	18
11273	bucket_24	22
11274	bucket_0	23
11275	bucket_0	20
11276	bucket_5	1
11277	bucket_7	9
11278	bucket_7	23
11279	bucket_0	14
11280	bucket_5	4
11281	bucket_0	22
11282	bucket_0	30
11283	bucket_5	1
11284	bucket_0	25
11285	bucket_0	18
11286	bucket_0	21
11287	bucket_5	1
11288	bucket_0	28
11289	bucket_0	24
11290	bucket_0	6
11291	bucket_5	1
11292	bucket_0	15
11293	bucket_5	5
11294	bucket_7	17
11295	bucket_14	24
11296	bucket_11	6
11297	bucket_5	8
11298	bucket_5	10
11299	bucket_0	34
11300	bucket_0	20
11301	bucket_4	10
11302	bucket_0	22
11303	bucket_10	23
11304	bucket_10	22
11305	bucket_0	23
11306	bucket_7	20
11307	bucket_7	12
11308	bucket_0	31
11309	bucket_0	23
11310	bucket_0	21
11311	bucket_0	19
11312	bucket_11	1
11313	bucket_3	22
11314	bucket_1	19
11315	bucket_0	30
11316	bucket_12	32
11317	bucket_0	19
11318	bucket_0	23
11319	bucket_0	22
11320	bucket_5	1
11321	bucket_0	16
11322	bucket_0	19
11323	bucket_7	22
11324	bucket_4	3
11325	bucket_1	20
11326	bucket_0	15
11327	bucket_1	21
11328	bucket_0	18
11329	bucket_0	21
11330	bucket_0	19
11331	bucket_0	12
11332	bucket_0	20
11333	bucket_0	27
11334	bucket_1	24
11335	bucket_0	23
11336	bucket_0	27
11337	bucket_0	25
11338	bucket_0	19
11339	bucket_0	23
11340	bucket_3	16
11341	bucket_0	21
11342	bucket_2	21
11343	bucket_0	28
11344	bucket_5	17
11345	bucket_5	2
11346	bucket_1	16
11347	bucket_12	25
11348	bucket_0	23
11349	bucket_6	18
11350	bucket_0	23
11351	bucket_1	20
11352	bucket_11	1
11353	bucket_11	0
11354	bucket_0	24
11355	bucket_0	25
11356	bucket_1	17
11357	bucket_0	19
11358	bucket_0	24
11359	bucket_11	1
11360	bucket_1	27
11361	bucket_0	30
11362	bucket_8	20
11363	bucket_0	19
11364	bucket_4	8
11365	bucket_0	30
11366	bucket_0	22
11367	bucket_0	31
11368	bucket_1	21
11369	bucket_0	16
11370	bucket_0	16
11371	bucket_1	10
11372	bucket_13	31
11373	bucket_0	23
11374	bucket_1	24
11375	bucket_4	1
11376	bucket_11	1
11377	bucket_11	1
11378	bucket_4	1
11379	bucket_0	23
11380	bucket_11	1
11381	bucket_0	18
11382	bucket_0	21
11383	bucket_19	27
11384	bucket_5	8
11385	bucket_0	25
11386	bucket_8	20
11387	bucket_0	18
11388	bucket_0	26
11389	bucket_1	25
11390	bucket_0	21
11391	bucket_7	21
11392	bucket_0	33
11393	bucket_3	25
11394	bucket_0	16
11395	bucket_0	26
11396	bucket_0	23
11397	bucket_11	1
11398	bucket_0	20
11399	bucket_1	20
11400	bucket_7	20
11401	bucket_12	17
11402	bucket_5	180
11403	bucket_11	2
11404	bucket_0	27
11405	bucket_3	21
11406	bucket_0	20
11407	bucket_0	24
11408	bucket_4	7
11409	bucket_1	22
11410	bucket_1	19
11411	bucket_1	22
11412	bucket_0	22
11413	bucket_12	24
11414	bucket_11	3
11415	bucket_1	13
11416	bucket_0	20
11417	bucket_0	13
11418	bucket_0	19
11419	bucket_5	2
11420	bucket_5	2
11421	bucket_2	28
11422	bucket_0	13
11423	bucket_9	17
11424	bucket_0	30
11425	bucket_0	18
11426	bucket_4	2
11427	bucket_0	24
11428	bucket_11	1
11429	bucket_2	22
11430	bucket_19	16
11431	bucket_4	1
11432	bucket_0	15
11433	bucket_0	19
11434	bucket_2	12
11435	bucket_11	1
11436	bucket_0	27
11437	bucket_1	22
11438	bucket_11	1
11439	bucket_0	16
11440	bucket_4	2
11441	bucket_0	25
11442	bucket_12	17
11443	bucket_0	27
11444	bucket_0	23
11445	bucket_0	18
11446	bucket_11	5
11447	bucket_0	19
11448	bucket_4	2
11449	bucket_0	22
11450	bucket_0	24
11451	bucket_0	16
11452	bucket_7	20
11453	bucket_0	25
11454	bucket_1	26
11455	bucket_0	26
11456	bucket_19	9
11457	bucket_5	1
11458	bucket_0	21
11459	bucket_5	2
11460	bucket_0	25
11461	bucket_0	23
11462	bucket_3	25
11463	bucket_0	19
11464	bucket_0	18
11465	bucket_4	7
11466	bucket_5	2
11467	bucket_9	22
11468	bucket_1	18
11469	bucket_11	4
11470	bucket_0	24
11471	bucket_4	1
11472	bucket_0	21
11473	bucket_0	26
11474	bucket_0	28
11475	bucket_0	27
11476	bucket_0	14
11477	bucket_0	30
11478	bucket_7	12
11479	bucket_5	1
11480	bucket_0	27
11481	bucket_1	19
11482	bucket_4	1
11483	bucket_1	22
11484	bucket_4	4
11485	bucket_0	26
11486	bucket_11	1
11487	bucket_0	19
11488	bucket_0	16
11489	bucket_14	25
11490	bucket_5	0
11491	bucket_0	26
11492	bucket_1	22
11493	bucket_1	16
11494	bucket_0	26
11495	bucket_11	0
11496	bucket_4	4
11497	bucket_1	15
11498	bucket_19	22
11499	bucket_0	22
11500	bucket_11	0
11501	bucket_0	21
11502	bucket_0	22
11503	bucket_0	29
11504	bucket_0	21
11505	bucket_0	22
11506	bucket_0	19
11507	bucket_1	22
11508	bucket_14	22
11509	bucket_0	18
11510	bucket_0	21
11511	bucket_0	16
11512	bucket_0	16
11513	bucket_0	14
11514	bucket_11	2
11515	bucket_7	22
11516	bucket_0	25
11517	bucket_11	1
11518	bucket_5	2
11519	bucket_11	1
11520	bucket_2	15
11521	bucket_0	16
11522	bucket_11	1
11523	bucket_0	24
11524	bucket_0	11
11525	bucket_13	28
11526	bucket_0	23
11527	bucket_11	6
11528	bucket_0	27
11529	bucket_0	18
11530	bucket_4	7
11531	bucket_0	19
11532	bucket_11	4
11533	bucket_11	2
11534	bucket_0	17
11535	bucket_0	14
11536	bucket_4	2
11537	bucket_22	18
11538	bucket_0	12
11539	bucket_0	25
11540	bucket_4	2
11541	bucket_11	0
11542	bucket_0	20
11543	bucket_0	25
11544	bucket_0	17
11545	bucket_0	17
11546	bucket_0	26
11547	bucket_7	23
11548	bucket_4	4
11549	bucket_0	18
11550	bucket_4	2
11551	bucket_0	15
11552	bucket_5	4
11553	bucket_11	4
11554	bucket_2	16
11555	bucket_5	6
11556	bucket_4	2
11557	bucket_0	18
11558	bucket_0	17
11559	bucket_1	27
11560	bucket_3	20
11561	bucket_11	2
11562	bucket_19	18
11563	bucket_1	27
11564	bucket_0	17
11565	bucket_0	20
11566	bucket_0	10
11567	bucket_3	27
11568	bucket_3	24
11569	bucket_0	14
11570	bucket_0	29
11571	bucket_7	16
11572	bucket_0	32
11573	bucket_1	28
11574	bucket_5	1
11575	bucket_0	21
11576	bucket_4	1
11577	bucket_5	3
11578	bucket_3	19
11579	bucket_4	0
11580	bucket_13	28
11581	bucket_0	33
11582	bucket_0	18
11583	bucket_7	17
11584	bucket_0	15
11585	bucket_4	5
11586	bucket_11	1
11587	bucket_0	21
11588	bucket_7	20
11589	bucket_4	4
11590	bucket_0	19
11591	bucket_4	5
11592	bucket_7	27
11593	bucket_9	29
11594	bucket_0	20
11595	bucket_0	21
11596	bucket_11	1
11597	bucket_0	20
11598	bucket_5	2
11599	bucket_0	19
11600	bucket_11	4
11601	bucket_11	1
11602	bucket_19	24
11603	bucket_1	20
11604	bucket_1	21
11605	bucket_11	1
11606	bucket_0	18
11607	bucket_0	20
11608	bucket_0	20
11609	bucket_14	27
11610	bucket_11	0
11611	bucket_5	2
11612	bucket_7	18
11613	bucket_14	24
11614	bucket_0	27
11615	bucket_17	28
11616	bucket_1	23
11617	bucket_12	23
11618	bucket_14	13
11619	bucket_0	15
11620	bucket_0	17
11621	bucket_1	21
11622	bucket_7	17
11623	bucket_11	0
11624	bucket_2	18
11625	bucket_4	1
11626	bucket_7	19
11627	bucket_4	2
11628	bucket_3	21
11629	bucket_0	27
11630	bucket_5	3
11631	bucket_0	18
11632	bucket_0	14
11633	bucket_14	17
11634	bucket_0	23
11635	bucket_1	20
11636	bucket_0	34
11637	bucket_0	25
11638	bucket_22	18
11639	bucket_0	15
11640	bucket_1	22
11641	bucket_0	24
11642	bucket_5	3
11643	bucket_0	20
11644	bucket_5	3
11645	bucket_14	17
11646	bucket_0	22
11647	bucket_11	1
11648	bucket_3	19
11649	bucket_14	19
11650	bucket_0	17
11651	bucket_11	2
11652	bucket_7	26
11653	bucket_0	21
11654	bucket_0	30
11655	bucket_5	1
11656	bucket_7	21
11657	bucket_5	0
11658	bucket_0	13
11659	bucket_0	14
11660	bucket_0	20
11661	bucket_7	17
11662	bucket_0	24
11663	bucket_0	30
11664	bucket_0	32
11665	bucket_4	3
11666	bucket_0	30
11667	bucket_7	15
11668	bucket_5	1
11669	bucket_5	1
11670	bucket_0	17
11671	bucket_0	19
11672	bucket_0	22
11673	bucket_0	22
11674	bucket_11	1
11675	bucket_11	2
11676	bucket_0	21
11677	bucket_0	19
11678	bucket_0	26
11679	bucket_5	6
11680	bucket_3	21
11681	bucket_5	0
11682	bucket_0	18
11683	bucket_0	21
11684	bucket_0	31
11685	bucket_14	30
11686	bucket_0	19
11687	bucket_7	11
11688	bucket_1	26
11689	bucket_5	1
11690	bucket_0	18
11691	bucket_0	23
11692	bucket_0	19
11693	bucket_14	23
11694	bucket_19	21
11695	bucket_0	17
11696	bucket_5	1
11697	bucket_5	6
11698	bucket_0	20
11699	bucket_0	14
11700	bucket_14	17
11701	bucket_2	25
11702	bucket_0	17
11703	bucket_11	2
11704	bucket_11	1
11705	bucket_0	29
11706	bucket_0	44
11707	bucket_9	31
11708	bucket_1	39
11709	bucket_0	67
11710	bucket_1	82
11711	bucket_0	45
11712	bucket_0	51
11713	bucket_10	38
11714	bucket_0	37
11715	bucket_5	7
11716	bucket_1	36
11717	bucket_7	44
11718	bucket_0	80
11719	bucket_0	49
11720	bucket_0	41
11721	bucket_10	66
11722	bucket_6	49
11723	bucket_0	42
11724	bucket_0	45
11725	bucket_8	50
11726	bucket_6	33
11727	bucket_0	27
11728	bucket_0	42
11729	bucket_10	42
11730	bucket_0	55
11731	bucket_10	48
11732	bucket_6	34
11733	bucket_0	27
11734	bucket_0	33
11735	bucket_7	47
11736	bucket_9	28
11737	bucket_1	39
11738	bucket_7	41
11739	bucket_5	8
11740	bucket_0	39
11741	bucket_14	32
11742	bucket_0	20
11743	bucket_5	22
11744	bucket_0	32
11745	bucket_10	34
11746	bucket_0	37
11747	bucket_0	27
11748	bucket_14	48
11749	bucket_0	24
11750	bucket_0	16
11751	bucket_10	35
11752	bucket_11	1
11753	bucket_0	45
11754	bucket_22	23
11755	bucket_0	33
11756	bucket_9	33
11757	bucket_5	7
11758	bucket_11	0
11759	bucket_0	26
11760	bucket_0	28
11761	bucket_0	27
11762	bucket_0	28
11763	bucket_7	25
11764	bucket_0	3
11765	bucket_7	27
11766	bucket_4	22
11767	bucket_7	22
11768	bucket_0	24
11769	bucket_4	12
11770	bucket_5	32
11771	bucket_4	25
11772	bucket_3	29
11773	bucket_0	36
11774	bucket_13	27
11775	bucket_8	44
11776	bucket_11	8
11777	bucket_0	34
11778	bucket_10	36
11779	bucket_0	20
11780	bucket_0	62
11781	bucket_0	19
11782	bucket_0	39
11783	bucket_0	24
11784	bucket_5	16
11785	bucket_0	26
11786	bucket_0	27
11787	bucket_0	24
11788	bucket_5	1
11789	bucket_0	30
11790	bucket_4	7
11791	bucket_0	17
11792	bucket_0	26
11793	bucket_0	31
11794	bucket_0	20
11795	bucket_0	26
11796	bucket_0	12
11797	bucket_5	12
11798	bucket_0	29
11799	bucket_0	34
11800	bucket_0	28
11801	bucket_8	22
11802	bucket_0	39
11803	bucket_5	23
11804	bucket_0	49
11805	bucket_0	30
11806	bucket_11	5
11807	bucket_1	30
11808	bucket_0	19
11809	bucket_0	28
11810	bucket_0	23
11811	bucket_0	25
11812	bucket_11	2
11813	bucket_0	24
11814	bucket_0	25
11815	bucket_0	23
11816	bucket_12	24
11817	bucket_17	40
11818	bucket_10	30
11819	bucket_0	28
11820	bucket_5	23
11821	bucket_0	34
11822	bucket_0	15
11823	bucket_6	14
11824	bucket_1	30
11825	bucket_5	7
11826	bucket_0	29
11827	bucket_14	26
11828	bucket_8	16
11829	bucket_0	34
